company_name,ID,rating,title,author,description
Amazon,1fjfho494t4l8800,1,It was terrible,Package Handler,"most of the coworkers were so lazy. And I had to work consistently. When I went home, my feet were so hurt and i was exhausted. I only worked for 4 hours per day, I couldn't do other job."
Amazon,1fjfbs9amt4l8801,5,Do your job and prove you can do the job if you want to move up ,Amazon Process Guide,I started with Amazon over a year ago and I\xe2\x80\x99m that time I was taught how to do many process paths and trained to be a PG and now inclined to be a PA. Show you can do the job if you are interested in moving up.
Amazon,1fjfas9jiu23q800,1,Horrible ,Warehouse Worker,"The job itself wasn't bad but the HR and ERC teams made me never want to come back. Mind blowing how horrible and lost they all were, they had no idea how to help and it seemed like no one knew what they were doing or were even trained at all honestly. Depending on what department you get the job itself could be easy but PRAY you never have any issues where you need to talk to anyone in HR or ERC because they will not be able to help AT ALL. "
Amazon,1fjfa1mjmt4l8800,3,Wasn't the greatest first warehouse experience ,Picker,Definitely not for someone who isn't ready to walk for their entire shift. Things changed after I left so I'm not sure about how it actually is now. Work at your own discretion 
Amazon,1fjf9r5mmu234800,3,Good pay but will overwork you,Warehouse Associate,"In the beginning it\xe2\x80\x99s decent. I started in June so it\xe2\x80\x99s kind of slow. Befriend the new hire trainers and get trained for as many tasks as possible so you won\xe2\x80\x99t get stuck on the lanes. You get free safety shoes when you start. It\xe2\x80\x99s important to note that I started in late 2019 left in the beginning of 2020 then came back in June 2021 at a different building. Everything was completely different. I worked at a sort center/part time building. Shifts are 4 hours but the amount of work you\xe2\x80\x99re expected to complete in that short time is very demanding. Also it\xe2\x80\x99s very common to \xe2\x80\x9cflex up\xe2\x80\x9d meaning you have to stay 15minutes to an hour longer based on the demand. If you leave, you\xe2\x80\x99ll be penalized. I worked mid shift & night shift. After about 2 months, I wanted to change my schedule. At my building they constantly push all the work onto night shift. If they don\xe2\x80\x99t need people for the shift you want, too bad for you. They are not flexible at all with shift changes or building changes. Why have it available if you don\xe2\x80\x99t approve it? I wanted to go to the building I was at when I first worked at amazon because there\xe2\x80\x99s more opportunities at that building but they never approved it. Also they don\xe2\x80\x99t approve vacation time unless you schedule it 2+ weeks in advance. With PTO, it\xe2\x80\x99s automatically approved. VTO is nonexistent (at least in my building) I ended up leaving because it just became unbearable- I couldn\xe2\x80\x99t change my schedule, there wasn\xe2\x80\x99t vto available, I was using all my time off because my availability was changing. After 1 month and 3 declined schedule change requests , they finally approved"
Amazon,1fjf8i6s2t3ok800,4,Decent,Warehouse Worker,"It could be better, but it isnt bad. I assumed this place would give me a place to grow, but I was wrong. I dont know what else to say, but the pay is great."
Amazon,1fjf421i9u234801,4,Amazon is an amazing place to work and has many good benefits.,Customer Returns Processor,"Employees are treated with respect.  There is no racism.  Everyone is nice to each other and helpful.  The work is interesting and fun.  The hardest part of the job is the last two hours of a 10-hour shift because by then you're very tired. The most enjoyable part of the job is working with many interesting and diverse people.  You never have to worry about being asked to stay late.  You start and end your shift exactly as expected.  They also have a FLEX shift, which you can choose your hours and the time of day you wish to work.  I would recommend the FLEX shift experience if you're not needing a full-time job."
Amazon,1fjf0csmnu23q801,1,It’s terrible. ,Stower,"Never work at a Amazon. They will kill you\xe2\x80\x99re feet and non of these employees or managers will care for you. Plus, they\xe2\x80\x99ll pull you out from your comfortable position and make you do another task where it will ruin your day. "
Amazon,1fjeq4as7oc9d802,1,"Horrible, it's Amazon. There's a reason why no one makes it past 1 year of working there. ",Delivery Driver,"You\'re a number to them not a person. They make you feel guilty about a bathroom break because you\'re ""wasting time""... Frankly they\'re only worth it if you\'re getting a hiring bonus but after that just go find a better job "
Amazon,1fjepso90u2hh802,1,Bad,Package Handler,Do not work there the job sucks they treat you like dogs and have no respect for people they send home on covid leave and don't give you pay for them sending you home
Amazon,1fjep5lciu234800,3,I If you make adherience its any easy job for you.,CSR - Customer Service Representative,"I cannot speak for all managers, but all the ones that i came in contact with tried to work with you. Most of all they werent disrepctful. Now this is per my experience i cant speak for anyone else."
Amazon,1fjele1lbu2hh801,3,"Productive, but indifferent management. ",Warehouse Shipping and Receiving Associate,"Highschool mentality, if you stood out at all, you either worked more than you should, or were singled out constantly and unfairly. The only real good thing was being able to take time off pretty much whenever you wanted to, assuming you have the time saved up to use. "
Amazon,1fjel6d17s9sq800,2,Fun at times,Warehouse Worker,"Work was mundane and depressing due to the lack of sunlight and long hours. However, I worked Flex shift which allowed me to choose my hours. The pay was livable, especially when I worked overtime."
Amazon,1fjel5bs4u2hh801,3,It was ok,Dock Worker,"When I was on the dock it was okay, when I had to stop it was horrible. It was not the. Eat ace to work but it also was not the worst place to work..."
Amazon,1fjeis4l5t4l8802,2,Good temp job as picker,Picker,"A typical day at work is when you clock in and get your scanner. It then tells you where to go which can be 1st 2nd or 3rd floor. Warehouse is huge so you will surely get a workout in. Pay is decent but its mindless work and gets very boring after you get the hang of it. Not much support with managers, they are nonexistent most times."
Amazon,1fjeim6aqu23q802,3,Back breaking very physical workload,Amazon Fulfillment Associate,"Prepare for aching feet and body. Breaks are very short. Bending stooping reaching and pulling/lifting heavy loads. You must be a hustler to get ahead, management loves people who suck up to them an act like their buddies. Audits on progress is daily."
Amazon,1fjeds5r7u23q801,3,Dps,Driver,Depend on what DPS you chose everyone is different. make sure they give right for driving stepvan also ask for bonus and always take your PTO dont let them abuse give you a lot of rescues. take your time on the road.
Amazon,1fjed1td6s9sq801,4,It's an exciting place to work at and also at times challenging,Ship dock,Working at this Amazon warehouse has been fun.  The department where I currently work at generally cares about your safety and not on you about your rate  in terms of scanning packages. They do not mind if you leave for lunch or break a couple minutes early. Benefits are good.
Amazon,1fje839a6oc9v802,4,A great place to work if you don’t mind physical labor,Inbound Stower,"I hear a lot of people say negative things about working at Amazon, but I\xe2\x80\x99ve been there for two weeks and I don\xe2\x80\x99t feel the same way they do. When people say these negative things I believe it\xe2\x80\x99s because they are lazy and do not want to do the work. I am an Inbound stower; so I scan items and put them in bins and then scan the bin which makes it available for purchase on amazon.com. I work four days a week 10 hours each shift and because it\xe2\x80\x99s peak season we do have mandatory overtime. However, when it is not peak season opportunities for overtime are usually  still available. So that is great if you were looking to pick up a couple of extra shifts,  some places of employment do not usually offer overtime so this is a nice benefit to have. The work can get repetitive scanning items all day long, but eventually you will find your groove and it can even become fun. Socializing and assisting other coworkers makes the job a bit more fun as well. My first week there I noticed there was a shoe center in the middle of the building. They had many shoes on display - Amazon offers their employees up to $120 credit towards a free pair of work shoes! I got a nice pair of Reebok for free! HR is on site and they are so extremely helpful! I go to turn for just about everything from timesheet and schedule questions, mental health resources, medical benefits enrollment, a lot ! My supervisors are all very kind and helpful when I don\xe2\x80\x99t know how to do something they don\xe2\x80\x99t mind assisting. There are lots of room for advancement and after 2 to 3 weeks there you are offered to switch to a different position"
Amazon,1fje59112t3ok802,2,Good Benefits but no Work Life Balance.,AMZL Site Operations Manager,"The pay and benefits are a big draw for managers coming to Amazon but as a UTR delivery station manager you will work 12 hour day 5 days per week and at least 4-5 hours on the day you are off.  6 hours of each day is devoted to explaining to upper level manager root causes and plans for achieving bench marks and every day you miss you are on another call, the same call.  Knowing the leadership principles are essential to getting hired but they are not evident in the day to day operations.  I would not recommend a position in a delivery station on the UTR management team."
Amazon,1fje0re10u234800,3,No advancement,Store Associate,Amazon is a good company but failed to treat their employees fairly.  If you are an employee working as a shopper do not look for advancements. You will have to go to a different company to get that.
Amazon,1fjdr3bljt4l8801,3,Operations Manager ,Site Operations Manager,Job is a grind with duplicate efforts and really no carryover between decision makers. I made the mistake of leaving something I was very good at only to go to an organization that had everyone out for self
Amazon,1fjdpvcr9s9sq801,3,"Overall it’s good, just don’t know too much lol 😂 ",Problem Solver,"Overall good company, just wish they would do better about compensating for training/experience. A person should be paid accordingly if they know how to do 10 different jobs in that building AND solve every problem that each of those jobs encounters. Other than that, it\xe2\x80\x99s a good company with good benefits. There just needs to be more titles within the level 1 role due to many people having more experience than a basic level 1 associate who only does their home path. "
Amazon,1fjdfvu8rs9sq801,5,Excellent place to work,Manager,"Good pay and hours, growth and development. Build leadership and project abilities. Foundational principles to help you succeed anywhere. Very nice placet o worth"
Amazon,1fjdcojt0u2hh802,3,No work,Stower/Picker,"There's not enough work for everyone. At times they choose a handful of people to work, while everyone else has to pretend to stay busy most of the shifts"
Amazon,1fjd9mhj2t4l8802,2,Was okay..,Amazon Warehouse Associate,"I worked here back in 2019, I didn\'t feel like there was room to advance in the company, because it\'s all about ""favoritism"" instead of noticing people for their hardwork. By the way if you have heart problems or breathing problems, don\'t work for Amazon. They will work you like a dog. And the air filteration is trash. If you do your research, you\'ll see that many people have made complaints. "
Amazon,1fjd3dmrou234802,3,Buen trabajo aunque un poco pesado,Warehouse FC Associate,"Lo bueno es que te sientes en tu pais, casi todos hablan espa\xc3\xb1ol, pero es excesivo el trabajo para lo que te pagan, mucho estres, siempre te estan pidiendo numeros"
Amazon,1fjd1lo2ls9sq801,4,Easy to get hired and easy job ,Amazon Associate,If it wasn\xe2\x80\x99t for management changes and supervision and some other things I wasn\xe2\x80\x99t comfortable with in my work environment I probably would\xe2\x80\x99ve stayed. The job is physically demanding but manageable since working at a sort center is mostly part-time and you get trained for some basic roles that do not require a lot from you. 
Amazon,1fjctuoqvoc9v801,1,Work here to get a check every week,Associate,"This isn\xe2\x80\x99t a place for a career. You need a check and you need to treat it like a side hustle to get your other side hustles going. Stay out of drama and don\xe2\x80\x99t look for management to help, find your group and move on. "
Amazon,1fjcslgl3t3ok801,1,Package handler ,Stower,Day at amazon long work hour days .learned how to work in very hard conditions and better communication. Work place culture is good work with very good people .hardest part of job working long hours management very honest 
Amazon,1fjbs7retu2hh801,5,Good job,Amazon Fulfillment Associate,Good job but is part time 4 hours a shift. Much better for a single person who has a very flexible schedule. Usually when any extra shifts are available they are in the evening through overnight 
Amazon,1fjbpc4d6t3ok800,2,They do not take proper COVID 19 precautions ,Robotics Technician,The company treats you like a number and isn\xe2\x80\x99t worried about COVID safety The path to advancement is not by hard work but by involvement in social groups and other matrix points like wearing safety shoes The managers seem to care only about their numbers and not their employees but 
Amazon,1fjbmlb7su2hh800,1,"No one cares, you're a robot with blood.",Amazon Warehouse Associate,"No one cares, you're a robot with blood. If you like to walk in circles, scan a box, pick up a box, put down a box, and continue, then this the job for you.  "
Amazon,1fjbg9rbloc9d802,1,Disorganized ,Fulfillment Associate,They have no available schedules yet they have hiring events and continue to open up positions with no start date and schedule. Don't hold your breath.
Amazon,1fjavsfs8s9sq800,2, No good ,Order Picker,Poor management bad adatudes equipment not working properly the pay is poor the freezer is to cold they say you need to go into the freezer at least 2 hours a day I get seizures and they don\xe2\x80\x99t care about anyone except for them self the management don\xe2\x80\x99t want to know anything when someone ask the company don\xe2\x80\x99t have enough equipment for everyone they have young people who are not Able to answer anymore questions they embarrass people in front of others about their jobs examples ( speed performance after two days of start work no training when hired)
Amazon,1fjak6gdat3ok802,3,Not good long term ,Warehouse Worker,"Amazon is really only good as a stopgap employer or if you need some extra bucks as a part time worker. On the plus side, they have an app that makes working there flexible and the money is ok. But as a full timer, the hours really drag on and the company has made no real effort to make their jobs ergonomically safe, which is why I plan on leaving."
Amazon,1fjab2io9u234802,4,"Good pay, fast paced ",Production Worker,Demanding but rewarding if you care. You need to stay on top of production. Benefits are there and are good. Other than that typical warehouse environment.
Amazon,1fja9hh96s9sq800,4,Amazon was a stressful job,Retail Sales Associate,Working at Amazon don't go if you don't like stress because sometimes you may go home with headaches depending on the day. They time you on the packages you scan. 
Amazon,1fja987ovo1mu800,2,3 Strikes for False Occurrences,Fresh Associate,"Imagine going to work knowing that at the end of the day, you're getting disciplinary action on your days off for things that don't actually occur while you aren't there and aren't supposed to be there.  That is the experience I had.I quit because I could not trust them not to mishandle my personnel record and had grown bored with utilizing my own time at home trying to get the issues resolved.  Getting hired was bizarrely and uncomfortably easy.  I just filled out a short form on their website, and within minutes I was offered the job.  The work itself was pretty good, though.  I stayed busy and got good exercise.  Scheduling was extremely flexible.  I just...can't see any reason to believe they can ensure that my employee record is kept accurate and realistic.  Take a job here if you need some quick money but don't stay long."
Amazon,1fja3n9urs9sq801,2,its very physically demanding ,Warehouse Worker,the job itself is very easy you go in doing the same thing everyday. its great if you don\xe2\x80\x99t mind moving a lot and carrying heavy boxes and not like to socialize.
Amazon,1fj9sansfo1mu802,4,Good job. ,FC Associate I,"Hours aren\xe2\x80\x99t bad, pay is good, break policy is a little tough. 10 hour days with 2 15 minute breaks. Could be a 5 minute walk to the breakroom and that time counts as part of your break. 30 minute lunch but it\xe2\x80\x99s 4 days a week."
Amazon,1fj9otj1lo1mu801,2,"Pay is great, Management is fine, but everything is robotic",Order Picker,"If you\xe2\x80\x99re someone who wants any type of social interaction in your life, it\xe2\x80\x99s probably not the job for you. Everything is timed, including your breaks. The other coworkers are really competitive; there is no teamwork. People act like one person doing good is going to threaten their job. Management is actually decent."
Amazon,1fj9ll524s9sq800,3,Complicated,WAH Logistics Rep,"Great pay and benefits. Management/leadership needs revamping. Some of them are very childish and rude. The scheduling is the real issue. They shift bid and this means you have no true stability or schedule. You can and will lose your ideal shift simply because you received bad reviews from a customer who did not get their way. You can have an amazing review 90% of your scheduled shift (6-8 weeks) and that last 10% you're receiving one star on all of your interactions and someone else is at 98% ...well, you just lost your shift AND the ability to bid for it. They'll block you to keep you from bidding on it."
Amazon,1fj9h5cucu234802,3,Feels repetitive and isolating,Amazon Fulfillment Associate,No meaningful skills gained on the job as most of the tasks are very simple. The hardest part is putting up with a noisy environment doing a repetitive task at a set pace which can become rather tiring after a while.
Amazon,1fj97inn6u23q800,4,Its a job,Sorter,"Don't expect a career. You go in,  do mindless work and then go home. I work part time at the sort center. It's not anywhere as bad as the media likes to make it sound. Yes,  they expect you to work when you are there.  It's not a place to socialize.Depending on your fitness level it can be tiring.My main complaint is that you don't get much extra compensation for time on the job. I get free dental and vision as a part timer"
Amazon,1fj95gtg2s9sq800,4,Productive fun place to work.,FC Associate,Amazon is a great place to work for.  My favorite things about working there is the flexible schedules and the ability to take any day off if you have the hours to cover it.
Amazon,1fj9111uko1mu801,5,Good job but corporate sucks,RTS Associate,"My view is skewed because I worked at the smallest Amazon on the west coast. However, the culture was amazing and it felt like a small family owned business, until corporate started stepping in more. The warehouse I worked at was only night shift which could be an issue for some"
Amazon,1fj90d4b1s9sq801,3,Blah,Account Change Support Representative,Just a person behind. You are judged by customer reviews which aren\xe2\x80\x99t always fair. When you work in account change if you\xe2\x80\x99re having a hard time you\xe2\x80\x99re pretty much stuck fendning for yourself
Amazon,1fj8pqh6nu234800,1,The it’s day 1 culture is damming. ,HR Associate-Disability/Leave Services,The company does not care about its employees and it\xe2\x80\x99s evident. They make you run through so many obstacles just to get time off to move. It\xe2\x80\x99s not like ABY WFH company that I\xe2\x80\x99ve ever worked for. 
Amazon,1fj8fl14bt4l8800,4,Great job for flexible people,Amazon Sortation Associate,Job fits well into my schedule.  Work is not overly demanding and environment is positive.  Volume of work does fluctuate which can create inconsistency but overall been a very positive experience for me.  
Amazon,1fj8ea8j3s9sq800,5,The good Always stands out ,Amazon Fulfillment Associate,Really enjoyed working for Amazon. Just didn't like how they said they fired me for job abandonment but I took a leave cause my grandfather died when his cancer came back 
Amazon,1fj87l1q6u23q801,3,Okay,Warehouse Worker,"Do what you have to do, it is warehouse work go go go environment.  Worse than most but it\xe2\x80\x99s consistent however a lot of things to keep up and can\xe2\x80\x99t stop "
Amazon,1fj85ls5soc9v802,1,Work here if you need money,Worker (DSE4),"Do not personally recommend. I asked for a higher table or switch positions, due to how tall I am. And they said to either quit or talk with a doctor for accommodations, so I quit. I have also worked at DSP and that was super hard to keep up on all of the packages, and they never give you new positions. Pay was good, but I needed the money."
Amazon,1fj84v6aau234802,3,Decent,Floater for other departments,Pretty easy warehouse work just repetitive. The breaks could be long with it being a physical job and you are on your feet all day. The sort center is more enjoyable to work in than the fulfillment center by far.
Amazon,1fj7o0bncu234800,3,the benefits are excellent,Warehouse Worker,"excellent low cost health, vision and dental insurance with a lot of extras included. the A to Z app helps tremendously with any HR, scheduling or benefits questions. very easy to request time off or find extra shifts..and the safety shoes credit is awesome..with that being said ..the downside is the long 10 1/2 shifts standing 95 percent of the time..the heavy workloads of pkgs that are often 50lbs or more and having to repetively push, pull and lift said pkgs over the course of the shift, starting pay is decent but after being  successfully trained to operate any heavy equipment pay should be increased, shift differentials absolutely sucks ..60 cents more for nights is an insult! and the constant repetitive movements required to do most jobs here will definitely be causing work comp injuries..humans are not robots..and should not be expected to work according to the robot algorithms "
Amazon,1fj7lvq6vu234801,4,"Hard work, but simple",Warehouse Fulfilment Associate,"I found it to be a really fun and easy job. You are constantly doing the same movements, so it can being tiring for some people. They tack you every step of the way so you have to think smart about everything you do. If you're going really quick, take an opportunity to use the restaurant to slow down your time. If they see you are going really fast one day, they will expect it from you and get onto you if you are sick or not feeling well the next day. I only worked there a year and took the payout they offered after the peak season. It's a very physical job and my body couldn't take it any longer."
Amazon,1fj7khmppoc9d802,4,Get really cash out of working at amazon,Warehouse Laborer,"Pretty much i enjoyed working here, had good pay, was content, had tasks that'd keep me focused and occupied, it wasn't too bad. Probably the only bad part was some people in green vest acting like a**holes, but overall, the work was solid. "
Amazon,1fj7i9g6doc9v802,3,It’s fast pased,Amazon Warehouse Associate,Fast paced and don\xe2\x80\x99t really care if you\xe2\x80\x99re hurting. Recently had surgery and was released after 4 weeks of recovery. Tried to go back to work but I couldn\xe2\x80\x99t handle the pain that was induced from lifting heavy objects. Wouldn\xe2\x80\x99t extend my disability
Amazon,1fj7f6ials9sq802,4,"Still Working at amazon love it, BUT",Warehouse Team Member,"Good place to work, easy training, great benefit. I you love gym you will love it but to much physical for 10 hours. But the pay is a No. to much pain  ( back, feet) for $15. No work pressure once you complete your tasks and make the rate require."
Amazon,1fj7e47cns9sq800,4,Trabajo físico ,Associate,"Te dan un entrenamiento r\xc3\xa1pido de entrada y es sobre la pr\xc3\xa1ctica que vas adquiriendo experiencia, en trabajo completamente f\xc3\xadsico y acabas agotado luego que terminas tu shift. La aplicaci\xc3\xb3n es muy amigable ya que te ayuda hacer tus fichajes de entrada y salida, revisar tu horario y solicitud para tu pto."
Amazon,1fj76tc52u23q801,3,"Goal achievement,quality standards, and mass production.",Warehouse Associate,"This company overs a variety of shifts, schedules, and work hours. They also have good benefits and overtime opportunities. The culture is kinda grunge, but the pay is decent."
Amazon,1fj75ed6coc9v800,2,Vto..Pto,Warehouse Associate,12 hr are a bit muchWorking. To close togetherFood out of dateHR is never having answers u needHR is a joke Going to the Nurse station causes low production
Amazon,1fj6n8b8tu234802,3,Good pay and flexibility ,Warehouse Associate,This is not a job for middle age or older or a professional seeking residual income. The work is very hard on the body especially if you are part time not worth your bodily health.
Amazon,1fj6n1eqku2hh801,2,"Overall, not a good experience",Warehouse Associate,"Amazon is really only good as a stopgap employer or if you need some extra bucks as a part time worker. On the plus side, they have an app that makes working there flexible and the money is ok. But as a full timer, the hours really drag on and the company has made no real effort to make their jobs ergonomically safe, which is why I plan on leaving. "
Amazon,1fj6erhe0t3ok801,3,Place where dreams go to die,Associate,It's just as bad as people say. Worked there for a few weeks and couldn't stand it. 10 hour shifts were atrocious. Management were unproductive and were not good at their jobs.
Amazon,1fj6ep497u234800,4,Great place to start off and build.,Onsite Medical ,OMR position is definitely different but great transition into medical/workers comp field. Management is very supportive and a lot of room for advancement in any direction. 
Amazon,1fj6bi0h4u23q800,4,Good work,Tom team,Tom team driver is really easy job\xe2\x80\xa6 sometimes stressful if you have cdl a you get the same pay as a yard driver what is no fair\xe2\x80\xa6. But is what is it\xe2\x80\xa6..
Amazon,1fj6aqgi3u234800,1,Poorly managed and hard to work with,Packer,"Not really suited for people with physical disabilities (unless you are college educated) and painfully hard to work with on workplace accommodations. They don't care much if you damage your body long-term on the job, just maybe give you some aspirin, and then a write-up for being too slow. Good for people who like to stick to the status quo, because most issues are ignored. And a massive amount of employee management processes are automated, which can lead to lost PTO and even job loss. I can't forget to mention the blatant anti-union propaganda in the bathrooms and the ban on chairs (WHY?) outside the breakroom in the building I work.If the other issues could be dealt with, the pay is good and it's a good place for both PTO and overtime. "
Amazon,1fj651u1bt3ok800,5,Adapting to a new work environment,Pharmacy Technician,"It is one those ""touchy feely let\'s be overly sensitive"" work places.I am from the old school so I have to adapt to this mentality but don\'t expect me to assimilate completely. There is no dress code which only further justifies my perception of  a less than professional workplace.. HR\'s blanket answer is go to the employee website. Which one? There was 3 of them last time I bothered to do so. People wise I sometimes feel like I am the only adult in the room populated by self centered entitlement seeking toddlers. I have often have heard the phrase "" I don\'t.wanna get yelled at."" I have never witnessed anybody being yelled at during my tenure. Yelled at? Really? Did management interrupt your sleepy time?The pay could be better but the benefits are first class. Individuals need to be held accountable for their behavioral problems."
Amazon,1fj61pd3st3ok801,4,Decent pay and benefits. Very clear policies,"Warehouse Associate, packer, picker, stower","If you can be on your feet for 10 hours per day, which may include a LOT of walking, it\xe2\x80\x99s not a particularly hard job. The pay is fair for the work. Good benefits. Accessibility of HR, management and ops is very open. Good communication of expectations with very clear policies regarding attendance, etc."
Amazon,1fj5o5jebu234801,5,DPP7 has the BEST culture ,Package Handler/Sorter,Great environment - I've worked at several PIT and FC locations.  This location has an amazing culture.  The employees seem really happy doing all the work required. 
Amazon,1fj5js0k3o1mu801,5,Productive ,Prep and receive ,"Fast paced job and always busy , great team work and clean environment as well , also very flexible schedules as well too to work with people around personal life "
Amazon,1fj54aq48u2hh800,3,Ehh,Customer Service Representative,It\xe2\x80\x99s okay not the best; do your job and you won\xe2\x80\x99t get in trouble. Depends on your manager and you will succeed if they are good. If not then you will not have fun at work 
Amazon,1fj52vg8vu234800,5,Cool,Warehouse Worker,Cool place but just keep in mind that it is a warehouse so don\xe2\x80\x99t expect it to be easy. Fast paced but not heavy. Scanning and putting the box in the right tote.
Amazon,1fj4tmsi2oc9v801,4,Nice coworkers. Easy work,Warehouse Associate,"I was here for quite awhile which was around Q3-Q4. I did 4 tens then i had the rest of the week off. I swear they never pick the older people here to do the heavy lifting. It\'s very easy starting out but when you start gaining experience they\'ll start sending you out to inbound/outbound, x-wing, they\'ll have you throw boxes on the conveyor which is very physically demanding or run bags. The social distance people don\'t really do much here. They just stare at you while you work. Also the ""medical"" team here is kinda of a joke. If you break or sprain a bone they can\'t really do anything for you. Either use your vto to go home or they\'ll arrange an ambulance. Imo i think management just cares about metrics here with a laptop in front of their faces 24/7. I was also called ""skinny"", ""underweight"" or i would hear comments from management and coworkers that i should ""eat more"" which was upsetting. My co-workers in general were very nice. Pays great but its just alot of work"
Amazon,1fj4sj3m0u23q802,5,Productive fun workplace ,Customer Service Representative,Great pay flexible hours coworkers were great to get along with benefits are okay you have the opportunity to move up. Moving up in a company is something everyone looks for.  
Amazon,1fj4noqpgu2hh800,1,easy,Stower,it was cool but took up alot of time to which suck and made no sense disorganized and not employee friendly enough for me to come back to work with them
Amazon,1fj4f6qr3oc9v801,4,Fun place to work,Worker,It was a fun place to work but you will sacrifice your social life if you work graveyard shifts like I did. I like that they give you school accommodation.
Amazon,1fj4cukm0u2hh801,1,Start your HR career elsewhere,Senior Human Resources Assistant,"I was excited to get hired as a Senior Human Resource Assistant with Amazon.  This excitement changed to regret shortly after me starting.  The management and HR leadership are a joke.  They let the employees do whatever they want and if we push back we get in trouble, but they're allowed to talk to us and treat us any kind of way.  HIGHLY toxic and hostile work environment.  Pay and benefits were good. Even my fellow HRA's were awesome, but not the HR managers and Senior leadership....poor excuses for leaders.  "
Amazon,1fj4arb5ns9sq800,1,"Excellent pay and benefits, zero work life balance",Station Operations Manager,"Excellent pay and benefits but zero work life balance. 16 hour overnight shifts as an ops manager, not much support from senior leadership, hard work rarely recognized. Toxic work environment for the associates and management alike. Turnover is high."
Amazon,1fj48v2u9u23q801,2,Okay place to work,FC Associate I,"It was okay very tiring , didn\xe2\x80\x99t have a life and outside work, the managers were cool. They breaks are short and they over work you. They have high unrealistic expectations "
Amazon,1fj4857ptoc9v800,4,Flexible job with decent pay,Associate,Amazon is one of the few jobs that gave me options of flexible work in which I can choose which time and shift work best for me and with decent pay for a person just starting out.
Amazon,1fj46jemdoc9d802,3,"Good first job, not the best managing ","Picker/Packer, Stower",If your looking for a first job this is perfect but the job can take a toll on you depending on the department you get placed. Plenty of shift to pick from and benefits are great. Downfall is management plays favoritism but you can move up in the company if you wish. 
Amazon,1fj46fbl2t4l8801,1,You are looked at as a robot,Stock Picker,You are looked at as a robot. Everything you do is based off an algorithm that they see as what being efficient would be. It is completely unrealistic to meet.
Amazon,1fj42hepdt3ok802,4,It can be hard sometimes. ,Amazon Warehouse Associate,Just make sure to be punctual. Most managers should help you if not there is HR. Being careful  is important there can be a lot of things. Deaf people work here too. So be polite and positive.
Amazon,1fj3qn5d0u234800,4,"Alright for side hustle, not worth full time",Order Picker,"Great felxibility for side hustle, if you are a hard worker, its not worth it. Fun inclusive environment when I was was there, dont know if it is now. "
Amazon,1fj3pqk1ioc9v801,1,Better off working ANYWHERE else,Warehouse Associate,"Not a fun place to work at, always understaffed, favoritism, management sleeping with associates, unhealthy work environment, & always being overworked"
Amazon,1fj3pbov9u23q802,4,Good seasonal job,Amazon Fulfillment Associate,Good money during Christmas time and flexible. Liked using an app to clock in/ clock out. A lot of hard work that will make your feet / back sore if you actually do the work. A lot of people do bare minimum or hide during shift
Amazon,1fj3lpem3oc9d801,1,Amazon cares about production only,Fulfillment Associate,"When hired,you are not a human,you are now assigned a badge and have joined the robot ranks for Amazon production. If you can't meet their quota, regardless of the reason, you get writeups until you are terminated. Don't get injured on the job either. They don't care how you got that way (even if it was someone else who injured you)."
Amazon,1fj3kp6uau234802,4,If you are productive you will succeed.,Forklift Operator,"Not for the weak, they will fire you if you mess around but there is still a lot of flexibility and the pay is good. I enjoy working at this amazon because it is a non sort and I drive a fork lift. "
Amazon,1fj3iojcno1mu800,5,Good team,Seasonal Complex Customer Service Associate,Loved the company. Very nice people and management. They have little prime day competitions for gift cards. Very fun work environment to be in. Always good vibes.
Amazon,1fj3bf5ist4l8800,4,Leadership invest in professional development ,Warehouse Employee- Learning and Safety Specialist ,"If you are interested in improving yourself professionally, and/or getting another role with the company the leadership really fosters and helps with interview practice and providing education themselves or increasing access to education. Also maternity leave policy is great. They really take care of theur mommas working for them.  They reimburse for some college education as well. If you are determined and dig in to develop yourself, they invest in you. One caveat to this though is that I did already have a college degree when I started with them....however, I have seen leaders invest in others and when I became a leader myself, I did what I could to elevate my associates.I worked at a cross-dock warehouse. In 8 months I went from warwhouse floor worker to ""problem solver"", to seasonal safety specialist, and then to Learning Specialist. Intense busy times and rare expectations can really wear on people and lead them to make risky decisions because of how sick time policy was. People would come to work sick or have medical issues at work because of fear of losing pay or time..and exhausting their PTO balance that was a shared balance. Need possibly better egonomics training for new employees to prepare their bodies for the work"
Amazon,1fj3b5um4u23q800,4,Fast paced,Yard Specialist,I loved my time at Amazon. I would go back in a heartbeat if they would fairly compensate me for my work. I left because I was being as to drive tractor trailers while still being paid warehouse wages. Just them trying to get cheap drivers. I lived the peopled I worked with though.
Amazon,1fj3at5fuoc9v800,4,Fun place to work,Warehouse Worker,great pay with a lot of great people but managers also do a lot of favoritism so they usually let those people do what they want instead of working.    
Amazon,1fj39v0bfu23q800,1,Not good,Returns Processor,"Pay is horrible, just get out while you can. The job sucks. Bad music constantly, food stealing  co workers, Trash leadership in general. Long hours light speed breaks."
Amazon,1fj392hujs9sq800,3,Job is more difficult than needed ,Amazon Fulfillment Associate,Decent pay but hours are stressful and it doesn\xe2\x80\x99t matter how hard you work. You are often forced to do task due to error from management and higher management 
